G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G18 G19 G21 G22 G23 G24 G30 G35 G38 G42 G43 G47 G50 G54 G55 G56 G57 G58 G60 G65 G67 G68 G69 G71 G72 G73 G75 G77 G78 G81 G82 G83 G85 G88 G89 G91 G93 G95 G98 G99 G100 G102 G105 G106 G108 G109 G110 G112 G113 G115 G117 G118 G119 G120 G122 G124 G126 G127 G128 G137 G139 G141 G143 G144 G145 G146 G149 G150 G151 G160 G161 G163 G165 G166 G167 G168 G169 G171 G173 G174 G175 G177 G178 G182 G183 G186 G187 G188 G189 G191 G192 G196 G197 G198 G201 G203 G204 G206 G207 G208 G209 G210 G215 G216 G218 G219 G220 G222 G223 G226 G231 G234 G235 G236 G243 G246 G247 G248 G250 G252 G253 G254 G257 G258 G259 G260 G262 G263 G267 G268 G269 G270 G271 G273 G276 G277 G278 G279 G280 G281 G282 G283 G284 G288 G289 G298 G299 G302 G303 G304 G305 G306 G308 G309 G312 G314 G315 G316 G319 G322 G325 G327 G329 G331 G332 G333
G11 0 0.211399609094058 1.45285017356624 0 0.127953218704632 0 1.37473542906625 0 0 0 0 0 0.0655234119465923 2.89566895202806 0 0 2.50702210235466 0 0 0 0 0 0 1.54890312221015 0.293813645540542 0 0 0 0 2.2036692758607 0 0 0 0 1.64081222968671 0.205700506060279 0 0 0.180788256907336 0 0.822397038121099 1.20805579558116 1.36059411380333 0.789665174009449 2.52210040373629 0 2.07065510569506 0 0.918163711913994 0 0 0 0 0 0.0467120762028904 0 0 0 0.0256748197621482 0 1.07157882404208 0 0 0 0.375272227627641 0 0.425541282033891 1.23972543020173 0.421914779950273 0 0 0 0.664877487199523 0 0.430158043114581 0.0167271246122358 0.856466639961073 0 0 0 0 0 0.259440912926181 0 0.0601767145084681 0 0 0 0.349234639630712 0 0 0 0 0 0 0.699123756743412 0.00625649106676869 0.415922851351582 0 0 0.083617292826212 0 0 0 1.71382117721486 0 0 0 0 0 0 0 1.10007106193743 0.381427199199381 0 0 0 0 0 0 0.474694913004308 0.976656822332759 0 0 0.0829902708271208 0 0 1.44832341403085 0.305225726016442 0 1.92906983461503 0.257033212479097 0 1.15333641157313 0 1.70155870724256 1.30674914185474 0.506854966314299 0.335881243920618 0 1.77604899316886 0.722005441976143 0.571501203330174 0 0 0 0.915720073666735 0.72976100888434 1.79564299944292 0 0.243807378663449 0.414825217146446 0 0.666675262041536 0 1.19594067049948 0.14797532100981 0.249240557738883 0 1.4385593551702 0 0 0.0971373855856547 0 0.407980740796937 1.32234814622523 0.354996489411491 0 1.22438639120211 0 0 0 0.947160273361373 0.281639333974879 0 1.84085458965405 0 0
G12 0 0 0 1.70063072904711 0 0 0.818714542938878 0 0 0 0 0 0 3.27295438734853 0.34359574205002 1.0797036450232 1.37536915101057 1.15193769168399 0.432905561519851 0 0.663782623622723 0 0 0.723308385529948 0 0 0 0 0.414985303400474 0.632922317732898 0 0 0.209115907946013 0 1.1714861903012 0.916878150357722 0.27683784204723 0 0 0 0 0.0445287910808488 0.455476218904988 1.33678915153845 2.77380042865183 0 1.85226822238592 0 1.42783788449333 0 0 0 0 0 0 0 0 0 0.579213445895955 0 0.458441269140633 0.209280168834174 0 0 0.145871323598361 0 1.09848149686554 1.20708840093126 0 0 0 0 0.529585612900219 0 0 0 0.968288205751273 0 0 0 0 0 0.0624614419766779 0 0 0 0 0 1.22082369312016 0 0.164736128882794 0 0 0 0 0.435483271312189 0 0 0 0.293354544201566 0 0 0.920629940646654 0.0176605006936603 1.87352854151948 0 0 0 0 0 0 0 1.38393965613019 0.389183265252562 0.0212962481250858 0 0 0.837642138591785 0 0 0.717883936762734 1.4174555689512 0 0.240902512927623 0.542921437994438 0 0 0 0.182931107093897 0 1.89536838601627 0 0 1.83475013573348 0 0.267106813369118 1.08722957659755 0.469592955369144 0 0 1.11727837746799 0 0.322616252521694 0 0 0 0 0.597592064122518 1.50819487296935 0 0 0 0 1.4354529563311 0 0 0 0.0210586717230757 0 0.307294893399177 0 0 0 0 0 0 0.267760148759167 0 0 0.560486451837532 0 0.143833458312701 0.676404159669567 0.199903155152101 0.54255530000587 1.40346806263561 0 0
G18 0 0 0.451510615065939 0 0.917400466296532 0 1.50196668879906 0 0.60455800082404 0 1.01490948322717 0 0 2.01052086054942 0 0.509448825056318 2.11054143303794 0.667599357800393 0.570613511771143 0.0412295170653524 0.28827990634224 0 0 0.50399490495211 0.23700033532565 0 0 0 0 0.888980347481059 0 0 0 0 1.06616634184355 0.723968351646755 0 0.963289437856177 0.726719075066868 0 2.82408502583425 0.061790873198169 0 0 1.29409623715627 0 1.20966826350657 0 0.883349774981992 0 0 0 0 0 0.721243541949424 0 0 0 0.501399739745615 0 0.158229972985168 0 0 0 0.565027493565877 0 0 0.768350649733989 0 0 0 0 0 0 0 0 0.734668220534036 0 0 0 0.599017944265 0 1.04457580240716 0 0 0 0 0.392364813061707 0.552251983060704 0.158114316488352 0.0209530699127267 0 0 0 0 0.295794716224869 0 0 0.137416937305909 0 0 0 0.678389730329721 0 2.67423148559419 0 0.225947286579955 0 0 0 0 0 0 0.605210798089672 0.521081140913404 0 1.0443285453387 0 0 0 0 0.350381956113752 0 0 0.576353888097616 0 0.232478710687808 0.768538366295897 0 0 1.03042084525241 0 0 0.192371895373111 0 0.54110553942197 0.532204454052924 0.0242126194271025 0 0 1.25462524117679 0.414149993296877 0 0 0 0.471457298976456 0 0.82496862656372 0.860686202314711 1.00179170901179 0.250834029176193 0 0.948425534205722 0.434309382103612 0.102165034325872 1.13161210839091 0.417063959745603 0.177873883741579 0 0.79310376424058 0 0 0 0 0.348889383416231 0.90940963017636 0.992540503678414 0 0 0 0 0.313677425013799 0 0.00710406794063491 0.898732646425251 1.0908899829482 0.0626812299315862 0
G19 0 0 0.588602585123367 0.109969950135369 0 0 0.318573538051096 0 0 0 0 0 0 0 0.189441341069011 0 2.16998743372056 1.41294464525584 0.536404908978336 0 0 0.19952352354925 0 0.119605549261384 0 0 0 0 0.892978522532657 0.470064957253525 0 0 0 0 0.826458515311722 0.763768396075054 0.0342881400773243 0.585617257935323 0.373165632166932 0 1.53592585274403 0 0.114624489581248 0.696652324657776 2.34649584573771 0 4.15592127154431 0 1.32120561218083 0 0 0 0 0 0 0 0 0 0 0.123145440844065 0.226347945289853 0.315883459734721 0 0 0 0 0.886200517795785 0.591533796244263 0 0.264146466108848 0 0 0.0215164035852513 0 0 0 0.663213978089079 0 0.980538053445695 0 0.25044772539166 0 0.28871488800594 0 0 0 0 1.15733675406767 1.4287664582597 0 0 0 0 0 0 0.20504121016146 0 0 0 0 0 0 0.30471950755106 0.0741666842097292 1.59621669243085 0 0.117912253100448 0.235813055163353 0 0 0 0 0.839240722809814 0.342220929795652 0 0 0 0 0 0 0.906503433692664 0.12775782289561 0 0 0 0.591329405993572 0.166556150942711 0.262454682636303 0 0 2.32398119315073 0 0 0 0 0.580983617612431 0.838933638011092 1.24009703221744 0 0 1.18655731135221 0.0704825147686396 0 0 0.8862268236152 0.542269081510048 0 0.115083260020161 2.10758000615175 0.714551788935433 0 0.0158485119144301 0 1.70693153504549 0 0.257027863381528 0 0.904758445488572 0.0248939873311744 1.29952387371123 0 0 0.180786132753362 0 0 0 0.98133318984886 0 0 0.253976269610364 0 0 0.54935172892935 0 0.661322899943938 1.78028886689296 0.829476011212068 0
G21 0 0.896967373718936 1.00138542670433 0 0.142728388643324 0 0.919142159164578 0 0 0 0 0 0 2.26286100855278 0 1.68346822580344 1.64707503230796 1.28124917017783 0 0 0.618857806691609 0 0 0.0598961347596837 0 0 0 0 0.0612260393842263 1.72020178022953 0 0 0.00265570636698967 0.495061454377505 1.16027125081424 0.851589651163511 0 0 0.93650185577323 0 0.272696216908183 0 0.184799641062999 0.302160896302547 0.744792556147255 0 1.4255539915992 0 0.829399569729131 0 0 0 0 0 0 0 0 0 0.0470031043809034 0.922950182086546 0.597692720072398 0 0 0 0.0390642697152912 0.313040598954572 0 1.97563156115121 0 0 0 0 0 0 0 0 0.922407021701349 0 0.223219733399574 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.512117777268817 0 0 0.237732416183187 0 0 0 0 0 1.58289726880789 0 0 0 0 0 0 0 1.60980868888902 0 0 0 0 0 0 0 0 2.17167827596633 0 0 0.846964946706466 0 0 0.0548808851135373 0.0456651168887432 0 2.7636333760939 0 0 0.678096674981783 0 0.315062376130748 1.61454072042178 0.116709313693743 0 0.0328190456592143 0.00368730743934936 0 0 0 0 0 1.26103740169055 0.511143178747849 1.09592827675762 0 0 0 0.401445163732984 0 0 0 0 0.563873837513125 0 1.02103567925347 0 0 0.198911415514605 0.0234107689880876 0.499221287945694 0 0.799491677218491 0 0 0 0 0 0.933574602546892 0 0 1.4891167352704 0 0
G22 0 0 0.837472597409421 0.275883799622751 0.0546364803588877 0 0.852028394353678 0 0 0 0.150706437575282 0 0.141487448376643 3.78260114425173 0 0 1.6842833736228 0 0.530395464078547 0 0 0.275285668471619 0 0.0959726077201852 0.364967581827224 0 0 0 0.469626602386623 0.939799536855887 0 0 0 0 1.47677082456864 0.0520718105769807 0 0 1.0790929428852 0 0.513651520551767 0.189749982196232 0.393866273149652 1.25620123980039 1.67301814157075 0 2.49065095005729 0 0.645820298312119 0 0.262682694498405 0 0 0 0 0 0 0 0 0 0.0566304204359292 0.232787122869508 0 0.262177736537874 1.4876636285987 0 0.158323788180066 0.645958747207201 0 0 0 0 0.492988487056747 0 0 0 0.367944928027687 0 0.484038293455924 0 0.469330946169864 0 0 0 0 0 0 0.0127794234007128 1.11688820531459 0 0.439981653584854 0 0 0 0 0.703959649766435 0.0600163711496633 0 0 0 0 0 1.17262359059114 0.456265914812842 1.75505287664998 0 0 0 0 0 0 0 0.435611119022113 0.406402777374955 0 0 0 0 0 0 0.451454844730407 0.00846717257756237 0 0 0 0 0.309117256267832 0 0 0 2.32231054245896 0 0 0.890620079214415 0 1.30810223041856 1.83086454818421 0.773077639015145 0.317344150454504 0 0.78128595197208 0.379081811907478 0 0 0.605712371863324 0 1.03259649635798 0 0.789518711652935 1.08052690178546 0 0 0 0.683557146621185 0 0.880483667724734 0 0.328678160335246 0 0.73258564580716 0 0 0 0 0.339306545135746 0 0.330632302082361 0 0 0 0 0 0.846125107795466 0 0.288838892104318 1.52451733732288 0.224886930092741 0
G23 0 1.12885581187749 1.69503334225196 0 0.465701302693592 0 0.562792777505756 0 0 0 0 0 0 1.46537497626546 0.154705690990303 0.10849099166933 0 2.35188928439839 0 0 0 0 0 0 0 0 0.894116369926313 0 0 1.28567859079181 0 0 0 0 2.02337301423036 0.148638526826328 0 1.18576422859778 0.638234015091942 0.317960774426628 0.38401567454915 0 0 0.0372796703563225 0.966817933794214 0 0.778824590117134 0 1.2427675283427 0 0 0 0 0 0.29227852933407 0.408791089702107 0 0 0 0 0.581931920730403 0 0 0 0 0 0.526522582926773 0.342088179331604 0 0 0 0 0.192266090319026 0.425736609959401 0 0 0.111571953813405 0 0 0 0.238434128793905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2544839584252 0 1.74746878650955 0 0 0 0.13714865324531 0 0.549025283285444 0 0.122240669557238 0 0 0 0 0 0.585190641515351 0 0 0 0 0 0 0.0952281546180757 1.15117562626166 0.649115378022102 0 0 0.144337736739611 0.42007070199582 0 0.0573085356577699 0 0 0.914821936561495 0 0 0.599887379069886 0 0.790025942487861 0.610620802547895 1.11336130574512 0 0.502598770008533 0 0 0 0 0.352976369491136 0 0.255352144031918 0.227592147184271 2.16331378273873 0 0 0 0.489831831534883 0.590143219576586 0 0 0 0.862088934910741 0 1.26885367368137 0 0 0.470910430597371 0 0 0 0.379216207955051 0 0 0.986955481149584 0 0 1.80678905231142 0 0 2.2904731255968 0 0
G24 0 0.5096619304323 0.921663033445794 1.48406743880226 0.758492740742028 0 0.551690258192482 0 0 0 0 0 0 1.44311865825739 0 0 2.3243247715463 0 0 0 0.0284344291655759 0 0 0.220829057255251 0 0 0.183994025041398 0 0 0.733529947517388 0 0 0 0 2.03661928316095 0.413002610272514 0.271250871406582 0.737291407998282 1.34157128349166 0.66164138794612 0 0 0 0.582831717871302 1.36873794536262 0 0 0 0.73997339448804 0 0 0 0 0 0 0 0 0 0 0 0.606400058656309 0 0 0 0 0 1.40634818354216 0.155803601217318 0 0 0 0 0.211676475185281 0 0 0.0579025319041251 0.611418582136784 0 0 0 0.129385297853547 0 0 0 0 0 0 0 0 0 0 0 0 0.00151564310121078 0 0.388500191743147 1.15531961465486 0 0.742622413092699 0.429652187763715 0 0 0.165766163980017 0 1.00684567928232 0 0 0.239634256114159 0 0 0 0 1.04875353612047 0.000364997510614226 0 0 0 0 0.344833125220891 0.557133085534676 1.85842291579023 1.18348875346745 0 0 1.1544415979019 0 0 0 0 0 1.34606655594777 0 0 0.638400484685141 0 0.315195742324312 1.09641848027073 1.4362311308542 0 0 0.619805371608462 0.16152562739991 0 0.061280749698553 0.0930847125586636 0.0401999485212024 0 0.549602919277648 3.54847139342814 0.00566151617216358 0 0.381163846811408 0 0.555392491119599 0.388233772156148 0 0 0.813693082285485 0 2.025837055077 0 0 0 0.203643502516759 0 0 0.381606645638094 0 0 0.773744787012376 0 0 1.49306273025536 0 0.30430153537667 2.78906241323012 0.638766484361368 0
G30 0 0 1.5693328844122 0 0 0 1.02527754977338 0 0 0 0.710102809902521 0 0 2.51142062007689 0 1.48556089211094 1.07699432181728 0.0764482296266868 0 0 0.308734953226188 0 0 0.533313128191611 0.19548608752783 0 0 0 0 1.58547676047017 0 0 0 0.389509675623397 1.30880586243594 0.3365035052794 0 0 0.336739548610542 0 1.38059762872473 0 0.742323268991025 0.403763732340981 1.76190875278854 0 2.37513265878734 0 0.415302935827388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.346976927732852 2.30580137308083 0 0.475356449629563 0 0 0 0 0.0407723032415988 0 1.09099657677664 0 0.0856121668786804 0.29628993557856 0 0 0.772861748520577 0 0 0 0 0 0.330000285113683 0.00515812755175901 0.112424032722823 0 0 0 0 0 0 0 1.41242092792817 0 0 0 0.324910648732752 0.729601920223017 1.48984060040601 0 0 0 0 0.0720087264923887 0 0 0.326707693998703 0.880716265675756 0 0.153627928403388 0 0.215884603293785 0.230876522728763 0 0.407524808816505 1.06452764258745 0 0.319305747697627 0.11265038996184 0 0 0.816558477688312 0 0 1.87943279125579 0.53463214763863 0 0 0 0 0.912513022112438 0.229228774386102 0.0406100433103913 0 0.625157625814446 0.033513221963552 0.427379986949226 0 0 0 0.20307915288688 1.13410635118548 1.60096923845252 0.0208853665447218 0 0 0 0.394477497734507 0 0.327344241250539 0.180436387498382 0.717684936242916 0 0.828741624437588 0 0 0 0 0.266053966242436 1.01238670513676 0.390128879132559 0 0.173454882452924 0 0 0 0.335407883631204 0.0921895459978037 1.20473217752431 1.60866337716953 0 0
G35 0 0 0.207562455228697 0 0 0 0.522874468712139 0 0 0 0.580372694319745 0 0 2.0068871768802 0 0 2.45309354029001 2.61377667480343 0 0 2.34081715835849 0 0 0.454573593463302 0 0 0 0 0 1.27197253851177 0 0 0.72923229841848 0 1.52689218539341 2.2736371334307 0 0.862942143991221 0.874094129289262 0 0.975504430292355 0 0.72204832766643 0.225975747123564 1.20216801504025 0 1.67442892815482 0.23056453032147 0.161687805043043 0 0 0 0 0 0 0 0 0 0 0 0.32797859660405 0 0.162473936798959 0 0 0 0 2.66283145160354 0 0 0 0 0.528191053349205 0 0.131085763455291 0 0.137485614284932 0 0 0 0 0 0.751104962210465 0 0 0 0 0.0143233724534858 1.07562946340305 0.435955962938364 0 0.498325892776993 0 0.915918033165654 0 0 0.907106316692215 0 0 0 0 0 0.345454274062761 0 2.06668904761353 0 0.161867472608762 0 0 0 0 0 1.69019805206354 0 0 0 0 0 0 0 1.46816571540713 3.15635454136243 0 0 0 0.303105201190335 0 0 1.14365829282948 0 2.79710836009886 0 0 0.95823366220923 0 1.07915350835502 0.988414601199914 0 0 0.443204033823811 0.0680881713391617 0 0.431147326864785 0 0 0 0.290851882038793 0.105171898970858 2.12394731812612 0 0 0 0.176753624783245 0.374226728168352 0 0 0 0 0 0.491720772992341 0 0 0 0 0 0 0.897673546214414 1.13368659123645 0.473684075585749 0 0 0 0.369781436113849 0 0 1.94077282412957 0 0
G38 0 0 0.869293901274702 0.261015096782085 0 0 1.75691614620087 0 0.0714220950146856 0 0.29366165761488 0 0.0570623379451364 2.14610836924903 0 0 2.78653477441481 0.903800304457697 0.756841275973843 0.214502510922395 0 0 0 0 0.17594011088839 0 0 0 0.472788758368379 1.61728718315969 0 0 0 0 1.91814073497328 0.620604066505457 0 0.306445219848501 0.433817041672192 0 0.933769515853243 0.0430562424806897 0.76125388585018 0 1.51612010756466 0 1.24078052221127 0 0.468827222831091 0 0 0 0 0 0 0 0 0 0.644942487611723 0 0.0504304883069416 0.0421306876117565 0 0 0.460872733869631 0 0.464103055421417 2.09314177020121 0 0 0 0 0.891124648486291 0 0.456011461714974 0 0.914711336224243 0 0.498721209011887 0 0 0 0.0721144838200977 0 0 0 0 0 0.301924729930092 0.115406842472319 1.08878198808869 0 0 1.40157763180064 0 0.0740959024248134 0 0 1.46575703169417 0 0 0 0.0705412057063985 0.180794254394661 2.61199128966642 0 0 0 0 0 0 0 0.950091042796694 0.649801079797873 0 0 0 0.512761974213276 0 0 0.491824454869666 0.946050026525539 0 0 0.715383262361721 0.395272832332917 0 0.416550977459802 0.0963416596122654 0 1.74193410781456 0 0 0.581796816650033 0 0.467422234782667 0.84925275718286 0.24158762184082 0.582317859386514 0 0.864602420897496 0.238628808589984 0.455382057103676 0 0 0 1.04506282647584 0.195041162615181 1.99524977061861 0.22955288288844 0.067835579897138 0 0 0.572737323715195 0 0.564090690064345 0 0.975469268346277 0 0.514760171237717 0 0 0 0 0.424431847050711 0 1.40826453195376 0 0.175838946388137 0 0 0 0 0 0.0935447440038262 1.27659251449046 0.22366253586472 0
G42 0 0 0.152429197677145 0.665595525788367 0.2997389579836 0 1.50197931610633 0 0.0305073740028394 0 0.930908303462049 0 0 2.77175747807787 0.153768575762856 0 2.46081265755065 0.227884034811111 0 0.74334955853873 0.687371756844121 0 0 0.412822611278546 0 0 0 0.125665923868075 0 0.550327257506086 0 0 0 0 0.678849209516673 0 0.624087060519983 0 0.0168899210814566 0 0 0 0.97093367103173 0 0.969061971489776 0 1.7406429110513 0.306010110187117 0.487558034848805 0 0 0 0.937049069518609 0 0 0 0 0 0 0.116258247023743 0 0 0 0 1.87215554792517 0 0 0.879843901336245 0 0.236670810896318 0 0 0.00808699392754793 0 0 0 0 0 0 0.599744809413211 0 0 0 0 0 0 0.0452618415140461 1.07581219902061 1.55870376545014 0 0.192293209036172 0.0241802463967196 0 0 0 0.428139930392971 0 0 0 0.143131859350863 0 0 0.528073895838771 1.31875077307821 0.906494178920858 0 0.86954715315438 0 0 0 0 0 0.262538082428531 0 0 0 0 0 0 0 0.895774034440216 1.88047340731053 0.507581903197159 0 1.60180520235511 0 0 0 0 0 0.339075483222613 0 0 0.527655094593068 0 0.903588693981227 0.8561570138373 0 0 0 0 2.71610791054272 0.538763572601438 0.105751634959217 0 0.434903730974358 0 0 1.62906221483934 0 0 0.766829821809207 0 0.089250163582236 0.097174067015046 0 0 0 0.472261677729257 0.295529777819187 0 0 0.0209946118210261 0 0 0 0.234055256124139 0 1.43342591506862 0.72159113464343 0 0 0.96518971835423 0 0 2.43607336026523 0.668840182035661 1.06650198285026
G43 0 0.182855160552293 0.1238902188709 0.911370079345267 0.405011694138664 0.20178783992161 0.937225856092095 0 0.542956691392247 0 0.879608020783254 0 0 1.46922320276571 1.18682648153356 0.395402577888535 1.23330757924357 0 2.05999786899949 0 0 0.202538543433766 0 2.29345435549461 0.826497554095447 0 0 0 0.803604599530389 1.01480230048181 0 0 0 0 1.23702812724136 0.276563747511981 0 1.19769916186897 0.796606957978149 0 1.12586756193792 1.18515288503412 1.74334334791777 1.2723132101926 3.50027881066639 0 0.410716022697599 0.10002609390271 0.52479806100728 0 0 0 0 0 0.309843904168154 0 0 0 0.158056675632527 0 0 0.486741282076196 0 0 0 0 1.24685205645027 0.8381654815233 0 0 0 0 0.438215440134377 0 0.415165144669444 0 0.241665565641996 0 0.0156146057848124 0 1.08630881479599 0 0.128368076456667 0 0 0 0 0 0.546040528448287 0 0.23126315476293 0 0 0 0 0 0 0 0.727629627585899 0 0 0 0.223364525603668 0.652597366534431 2.07045756984768 0 0 0 0 0 0 0.184862841564035 0.828364093830479 1.21220467965646 0.0655453218614908 0 0 0.536305001301324 0 0.175519678344065 0.244916247482568 0.0450380218147022 0 0 0 0 0 0 0 0 1.56809847290161 0.673321889707926 0 0.858143230147894 0 0.405929476476554 0.660521701466755 0 0.860893106607029 0 1.1598184761537 0.860819344340282 0.3164370018507 0 0 0 0.383968847483765 0.811653557622894 0.415834153226129 0.0251106138985362 0.126893345331955 0 0 0 0.187812788391954 0.580674121925683 0.740753122170066 0.411116082453058 1.35935699918444 0 0 0 0 0.10441520523699 0 0 0.804297592166777 0 0.300088536142854 0 0 0.400181491092885 0.233320622961681 0 1.4131056655983 1.00906944974738 0 0
G47 0 0 1.49354692391386 0 0 0 1.7112148517755 0 0 0 1.65932123902614 0 0 2.87914663959327 0.00823061423111192 0.660264532005721 2.13316752949708 1.12224092816827 0.410498829971171 0 0 0 0 0 0.29502019466814 0.0188525597784391 0.0693437207048501 0 0 1.13913447895307 0 0 0 0 1.60055371700364 0.881650249875504 0.241481069089368 0.341592212315387 0 0 1.09680061009407 0.438992789701407 0.208405327174462 0.463279035620676 2.17021477800746 0 2.25142083858208 0.589085815380918 0.998687368594321 0 0 0 0 0 0.311194616870895 0 0 0 0 0 0 0.362371755902407 0 0 1.24123363151367 0 0.447185334384466 1.25964063196749 0 0 0 0 0.237302898537918 0 0 0 0.323245861202834 0 0 0 0 0 1.18231909676613 0 0 0 0 0.0889077757160136 0.555358502634909 0 0 0 0.184963271467271 0 0 0.905609289210278 0.0471080442394955 0.924701953943085 0.400133979147902 0.455230629120435 0 0 0.350944718898336 0.443741904103248 2.07316147036117 0 0.653507194370139 0 0 0 0 0 0 0.890196959112284 0 0 0 0 0 0 0.146648492009498 1.13271107805555 0 0 0 0 0.467229088748931 0.649716472685584 0 0.11104929931475 1.60067706692058 0 0 1.42448715370055 0 0.567373191850422 1.0769361363326 0 0.0460525144952003 0 0.996137750369348 0.00684334539404138 0.484981174106867 0 0 0 0 0 1.91787262474788 0 0 0.134983538490134 0.58722195357848 0.844528768868896 0 0 0 0.737773797934075 0 0.481370605521623 0 0 0 0 1.01694904401633 0 0.813350930495651 0 0 0.837569794213088 0 0 0.723901650553136 0 0 1.65664031717071 0 0
G50 0 0 0.964505889083664 0 0.496224670965125 0 1.32005447171816 0 0.913526139420027 0 0.62852441359113 0 0 1.9412312995934 0 0.189960654965616 1.62424743090234 0.417824265931829 0.757823063350176 0 0 0 0 1.41288419603396 0 0 0 0 0 1.26035602028567 0 0 0.174165993874563 0 2.51273842271992 0.177421897539355 0 0 0.45175252899393 0 1.42414660681445 0.0328673993709509 1.25178320864349 0 1.70240915895195 0 1.9178501551317 0.129886188189233 0.839785497224801 0 0 0 0 0 0 0 0 0 0 0 0.854480491211433 0 0 0 0.0662567846459394 0 0.599147965937182 0.526584055353595 0 0.548431172639975 0 0 0 0 0.309437366688102 0 0 0.225929977118201 0.0679827069462791 0 0.531844850487782 0 0 0 0 0 0 0.0423390856799859 0.142473102714709 0 0.286059696342559 0 0.312297448324854 0 0 1.13818433609419 0.53194281348369 0 0.359261339681328 0 0 0 1.1300372931853 1.52681603183121 2.84046007082226 0.156164264249914 0.308839976050015 0 0 0 0 0 0.478056213622198 1.19103214536797 0 0 0.571438422184126 0.658527943672235 0 0 0 0.419683908435364 0 0 0 0 0 0.682432482638689 1.07625054366578 0 0.98461313334752 0 0 0.567466445326321 0 0.229522909986285 1.32614183433291 0.46523880650913 0 0 1.27717582170211 0.347196385429186 0.391765252107831 0 0 0 0 0.870964065292331 0.787780438950135 0.341526801672857 0.432226790594459 0 0 0.614295912489187 0 1.01613686563069 0 0.499712010944291 0.691512521688944 1.0603416247927 0 0 1.14634781018029 0 0.0781510656715468 0 0.986691362695751 0 0 0 0 0 0.569103589069709 0 0.346709118921858 2.43344987584942 0 0
G54 0 0 0 0 0 0 0.300791174846339 0 0.201364436397296 0 0 0 0.445628884925209 1.50894329067303 2.04776737007421 0.336106093042401 1.08433761963886 1.66769650762297 0.529340827745437 1.26491965945548 0 0 0 0.690670014013367 0.491949679831714 0 0.360608490505453 0 0.699129019012072 1.76034956244844 0 0 0 0.306209900959764 1.31878475931088 0.192072839076521 0.676948392883133 0 0.212136184898198 0 1.40553029243985 0 2.10972154647162 0 1.89329904098433 0 1.90486565668603 0 0.747549152822142 0.675390545267651 0 0 0 0 0 0 0 0 0 0 0.823519061650153 0 0 0 0 0 0 1.04708018058584 0 0 0 0 1.5123891395666 0 0.0992858707667102 0 0 0 0.641125678152625 0 0 0 0.258128963205027 0 0 0 0 0.473729327084623 1.33870186811398 0.335526979522742 0.0640412594544173 0 0 0 0 0.518491425195225 0 0.450334956332941 0.0850799254743481 0 0 0 0.777293610476966 0.461798362685188 2.66560790214992 0 0.455137709105476 0 0 0 0 0 0.977740905797093 0.351980900096415 0.294694326622363 0 0.132915205192767 0.303436973167073 0 0 0.164767356546318 1.0992148018052 0 0 0.963286496719976 0 0 0 0.42795799703498 0 1.88942348565642 0 0 0.570044948806856 0 0 2.145961375826 0 0 0.861637435044045 0.438866617845689 0 0.0745714193972376 0 0.27495815868938 0 0 0.855955923870319 1.86185674466829 0 0.0543994647211262 0.139403208333054 0 0.99142480218211 0.232799570897029 0 0 0.180389924691284 0.471583250059391 0.982758034507336 0 0 0.243038233668691 0 0.103013716924379 0 1.41020653657801 0 0.825238966582581 0 0 0 0.583817447160038 0.419106868049576 0.4154677357904 1.01209373103126 0 0
G55 0 1.01629211286469 1.7519270783144 0 0.503424756199316 0 1.19739376279346 0 0.170311140907077 0 0.292290770763259 0 0 0.556991433081457 0 0.643277063841466 2.219015290044 0.68824438329852 0 0 0.237279490759162 0 0 0 0 0 0 0 0.913825531226447 2.00118326759897 0 0 0 0 1.54868669059505 0.691465537005339 0.181112743821022 2.58382601884492 1.57587323936891 0.49243252714053 0 0 0 1.08764571190092 0.766821838008699 0 0.736569018059894 0.193214808601977 0.83107237982162 0 0 0 0 0 0.0748895187479857 0.734789526204847 0 0 0 0 0.863993335548509 0 0 0 0.29404795830578 0 1.0876299834141 0.444156484155177 0 0 0 0 0.8112984724789 0.299869854836315 0 0 0.613574019553839 0 0.256796232342085 0.448665918925685 0 0 0.384516053913613 0 0 0 0 0.0577785336030647 0.216485704175701 0 0 0 0 0.310295996514414 0 0.324902273483189 1.87041903095768 0.366783184008377 0 0 0.0986333308413061 0 2.13550419627744 0 1.20288478584695 0 0 0 0 0 0 0.174029352358879 0 0.0824914882132608 0 0 0.768045858853405 0 1.03548246558357 0 1.83601281959275 0 0 0 2.26656146622908 0 0.366301701194776 0.101690832469317 0 0 0.528736997937411 0 0 0.338449143140376 0 2.51966519172521 1.05408244280453 1.17380869573218 0 0 0 0.227544364459297 0 0 0.0490052958557723 0.350708743895501 0.0738142957128122 1.16395577879967 2.08031888446297 0 0 0 0.881221480342253 0 0 0 0 0.332794644449269 0 0.676674812472642 0 0 0.0703595900266257 0.146407186077566 0 0 0.0831499613492082 0 0 0.0173766901513389 0 0 1.40668648866666 0 0 1.94416231404242 0.0416618069290511 0
