G1 G2 G3 G4 G5 G6 G7 G8 G9 G10 G11 G12 G13 G14 G15 G16 G17 G18 G19 G20 G21 G22 G23 G24 G25 G26 G27 G28 G29 G30 G31 G32 G33 G34 G35 G36 G37 G38 G39 G40 G41 G42 G43 G44 G45 G46 G47 G48 G49 G50 G51 G52 G53 G54 G55 G56 G57 G58 G59 G60 G61 G62 G63 G64 G65 G66 G67 G68 G69 G70 G71 G72 G73 G74 G75 G76 G77 G78 G79 G80 G81 G82 G83 G84 G85 G86 G87 G88 G89 G90 G91 G92 G93 G94 G95 G96 G97 G98 G99 G100 G101 G102 G103 G104 G105 G106 G107 G108 G109 G110 G111 G112 G113 G114 G115 G116 G117 G118 G119 G120 G121 G122 G123 G124 G125 G126 G127 G128 G129 G130 G131 G132 G133 G134 G135 G136 G137 G138 G139 G140 G141 G142 G143 G144 G145 G146 G147 G148 G149 G150 G151 G152 G153 G154 G155 G156 G157 G158 G159 G160 G161 G162 G163 G164 G165 G166 G167 G168 G169 G170 G171 G172 G173 G174 G175 G176 G177 G178 G179 G180 G181 G182 G183 G184 G185 G186 G187 G188 G189 G190 G191 G192 G193 G194 G195
G11 1.02409618964707 0.311263427900415 0.159579312637235 0 1.36420530128752 0 1.27507388574459 0 0.276742944888542 0.13633062010442 0 0 0 0.28650608762426 0 0 0 0.564271364425949 0.629501155432546 0 0.907488743407051 0 0 0.141685614803599 0 0 0.154807489765643 1.67390741079575 2.22340994042805 0.909357339022999 0 0 2.3304914357396 0 0 0.0113121739136869 0 0 0 0 0 0.63477609371094 2.24002434329494 0 0.686269741098932 1.78139674696075 0.192423900324806 1.60137097749953 0 0 0 0.23074191875571 0 0 0.117556214629043 0 0 2.69688802941318 0.624199189863822 0 0.342350380618578 0.766786767985872 0 2.29086776770386 0.317483180589798 2.11352697237689 3.14155647082432 0.459821552518571 1.70809677294516 0.227757792212251 1.01656608896553 1.32984336964138 1.03575772434069 0 0 2.00123537189255 0 0 0 0 0 0.796538752498919 0 0 1.12235061743877 0 1.05275269804981 0 1.34829204941682 1.01246396692572 2.05340407747262 0 0 0.700097091692379 4.10013093812888 0.767671998224643 0 0 0.544799148542271 0 0 0.253424973206837 0 0.105351129830874 1.38063662189407 0 0 0.415881834577045 2.2573450258062 1.21279241202607 0 0.0767284975067461 0 0.752950192878212 0.566430902830574 0 0 2.31490707324872 0.172493775927561 0 0.101779017901975 0 0 0.350983691964957 0.564251408090416 0.640239603094033 0.919609873539442 0 0 1.219973208493 0.212856900179376 0.228807891108828 0.223584168621859 1.74471688014194 0.112895529207293 0 0 2.07342909766708 1.44082952218921 0.674783034840861 0 0.193775477728432 1.33177374282356 1.19758490637299 1.52311834962536 1.31404416467413 0.66526326928723 1.95005428262927 0.917443614675076 0 0.427662614902488 0 0 0.16230901462522 0 0 2.35179492069822 0 1.98817916565356 0.970949096338329 1.37689104197216 0.0231119080699041 4.33011348214731 0 0 0 0.591391932471018 0 0.965540688999866 0 0 2.04821249128751 0 0 1.36970754008074 1.28235635274033 0.490552497440683 1.36519032595799 0.218663311812191 0.234421154206192 0 0 1.50588147896429 2.19076771846595 0 0 0.198307055723944 0 0.0189085029667877 0 0 1.17700858600694 0.834986793203075 1.49141179930987 1.82429052011426
G12 0.177196585809131 0 0.0927854426475088 0.239037706182266 1.61654020434681 0 0 1.05912673341732 0 0 0 0 1.63476300352273 0 0.392895767668784 0.272144468031908 0 0.804780542436566 0 1.33338649122404 0.517722011293897 0.543641364880178 0.52912632311264 2.5483612591473 0 1.26912343233193 0.235406307299592 0 0 0.622168608064863 0.648723929662538 0.985547984815815 1.50113325389362 0.423650904588591 0 1.10106154291839 0.22194952446445 2.46423187633476 2.6679541022305 0 0 0.0948866432014925 2.41634378024745 0 0 0.570260866462752 1.04638068833773 0 1.8277743340581 1.44555952605081 0 0 0 1.32832149746426 0.0349483242046489 3.7588390107749 0.0108634490202003 1.61133723465915 0 1.20334107860636 0.477351828324542 0.235676003895596 0 0 3.69344292826086 0.298904875087912 0.671616839369197 1.06669703449243 0.101435050770458 3.00050702252294 0.0476748651048321 0.728686093035922 1.69684719105276 1.19709155113545 0.0347676722778045 0 0 4.6132278384001 0.518266314172092 3.94192780241221 0 2.52358991740166 2.4269601613767 0 0.146649667004118 0 0.897651006305996 2.41030720073991 0 1.2960739663205 1.37433365982229 0.325083725022163 0.125211696073841 0 0 0.369207905251566 3.03685746712406 0 0 0 0.22926526938989 0 0.395829630822562 1.48896008972268 1.02165169523164 0 0.100089348777647 1.76335244596445 2.32211936249198 0 0 0 3.59526991207373 0.618192876036429 0 0.559371482009093 2.52265145461767 0.798254473171553 1.029730547034 6.72035199513455 0 1.92021596914336 2.02422796095379 0 0.800501018496187 0 0.455374350380763 3.50847325226452 0.0774355963525362 0.180168875119612 0.195371195095983 0 0 0 0.601276915534927 0 3.48997745380961 0.616280824403332 0.473353909297994 2.65373193503312 0 0.798694725961235 0.723929594627991 0 0.276954243951862 0 1.91128255459909 0 0.47284869726313 0 2.51843414778084 0.423741448853677 0.230862833212015 0.429159700882587 0.0349872787805729 0.575344653013387 0 0 0 2.01440273576973 1.58628757789719 0 0 2.64257750277303 0 0.708419485913787 0 0.070027376406074 0.227926500132969 0.0238336769902908 0.469612954615713 0.866294428814498 0 0.421827867475787 0 0.229517694280651 0 0 0.321512058968604 0 1.13949746136111 0.499095160641568 0.441736248148785 0.270865553606502 1.66285336042273 0 0.0217318243267323 0.0382334504635012 3.42954889748844 1.31790700466395 2.48257492428318 0.972079790894617 4.67939663844993 0.353620832095956 0
G13 0.372800674433021 0.225833492160196 0 1.03703476547516 0.739821597888558 0.623817381286354 0 0.254547037543258 0 0 0 1.68774308532935 0 0 0.428511798678353 0 0.169887627411129 0 0 1.04701709258065 0.331563831538587 0 1.24489074676313 0.574319644207181 0 0 0 0 0 0 0.584325472003486 0.452453833205686 0.307405966495617 0 0.154297523895092 0 0 1.69068590313598 4.14746332521619 0.106439177756354 0 0.0493897962137232 1.52350914270621 0 0 0 0.639200263860849 0 0.206946354512646 0 0.0173932785440645 0 0 0 0 0.890780342203542 0.149169214370121 0.139297150124421 0 0.0953141776425189 0 0.448058812821586 0 0 0.221157390350289 0.185570111205291 0 0 0 1.22870327508332 0 0.67756767337181 0.0319976161799405 0 0 0 0 0.252590033025764 0.498766109952313 3.76674263412527 0 0.415794225029214 0.620953892319677 0 0 0 1.43354169256237 3.69192539812881 0 0 1.42968470698958 0 0 0 0.312165683245005 1.2080197232998 1.35053610719487 0 0.165921654972492 0.484279300883657 0 0 0 0.0779188211606427 0.934257892069776 0 0 0 0.00927659903274318 0.662266454131346 0 0 1.48998447628877 0 0.0766028626962669 1.0150536562761 1.50385110385658 0 0 4.06655407331995 0 2.16631799888885 0.2095213027719 0 0 0.372697166640385 0 0 0.00278750168589736 0 0.218332679642988 0.0256350618266326 0 0.245566973589068 1.1431607709848 0.49605259585345 2.4099643135573 0 0 0 0 0.504983806603745 0.58003775730517 0 0 0 0.248490484518687 0 0 0 1.64529409641243 0.355308877579185 0 0.840072195638053 0 1.03617190112126 0 0 0 0 0 0 0 3.18136920141232 0 0 1.16223133752951 0 0.0444872852376255 0 0 0 0 0 0 0 0.509425195250956 0 0 0.251902517608521 1.91932842402224 0 0 0.879825935790266 1.46817485489907 0.00875430420334031 0.439776198909568 0.314172867658592 3.44417774943165 0 1.23615137659477 0 3.10644122302382 0 0
G14 1.28135657293139 0.241611466108151 0.17842730881501 0 1.76159859458466 0 2.30251248854142 0 0 1.60163118227961 0.246470591811761 0 0 0 0 1.27094563103456 0 0 0 0 1.43070258810108 0.372943021828701 0 0 0 0.179124485414604 0.626836867650512 1.26235981911194 0.487387175447325 0 0 0.654846008068509 1.56642187926822 0.973900793085308 1.18987963820735 0.360655508485214 0 0.869989188977768 0.319388818361499 0 0.0538173515856936 0 0 0 0 1.00591582544275 0 0.334475627703367 0 0 0.453217678039179 0 0 0.281329401652162 0.0894142159741915 0 0 0.410984604789109 0 0 0 0 0 1.84697215011621 0 0 1.74536251759477 0 2.41221858185789 0 0 0.479157176994752 0.595636275782269 0 0 0 0 0 0.602139734130699 0 0 0.605748629340038 0.182824125034856 1.20071555408873 0 0 0 0.442693076330589 0.32368736990505 0 0 0 0 0.845952131846818 0.581518780018475 0.422837720869983 0.147977392111543 0 1.03327841775486 0 0.757243311705867 0.893670615289531 0 0 0 0 0 0.405349261673542 1.18746592070098 1.27341417370089 0 0 0 0.601131685944886 1.763362874576 0 0 0.0160924639279845 0 0 0.710083457523743 0 0.500823461829185 0 0 1.76779206087782 0.593096524011202 0 0.0679792864079659 0 1.23579475658044 0 10.1521483394141 0.173118851677747 0.0841161139526642 0 0 0 0.544588784071071 0 0 0.43899083386285 1.89281385655843 0 0 0 1.20773601002153 0 0 0.338238358284364 0.940730928594987 0.296572081314514 1.39905530280231 0 0.727167997272411 0 1.98626497968947 0.228517249945479 1.14556776435256 0.506901878177406 0 0 1.39116322896382 0 0 0 0 1.77216233032868 2.74285248529373 0 0 1.2273830225341 0.199036751246533 0 0.0281333526141575 0.799023991034852 1.05402096337806 0 0.314417713994454 0.199032628102153 0.24851152531199 0 0.568847109537078 2.06102864973703 0 0.209113580846521 0.433689028493164 0.579903610215207 0.131248062879863 0 0.0422819096627152 0 0.135754733434386 0 0.966849735962584
G15 1.64537065531783 0.552624741328653 0 0.0672841897329063 0.124052749533455 0.219068315955709 0 2.21281185253413 0.144721225599828 0 0 0.300052944559519 0.661477978768171 0 0 0.720191384324363 2.17875737933704 0.633635705905213 2.20756360230463 0.83485171497995 0 0.562952422631703 1.28389324771875 0.716330152592757 1.86789574829871 0 0 0.341385919665348 1.08506187568383 0.774560835947061 1.83529655622689 0.298798446193143 0.45179181217066 0 0 0 1.40522476490015 0 0.00672806187091225 0.84380969299317 0.358547473593759 0 0.421278657849622 0.364718621225107 0.390541119820316 0.981497355186182 1.23774648223248 0.0237365195166433 1.3214990108348 0.190744930802684 0.983983286081443 0 0.512295764831505 0.932162551325328 1.8750446411814 0.583286131562536 0.14609285091468 0.423113459971038 1.04927382951301 0 0.513291924061718 0.084278750563907 1.06536125928251 0.520286659169895 0 2.93829262404836 0.155894326501457 0 0 1.81960513031955 0 1.638208141897 0.120562160196252 0.0249969353291844 1.08937048161925 1.46070393417211 0.304084526970848 1.20088453143102 1.00404254412001 0.545757633199189 1.41271945150479 0.150678817593417 1.16757919803687 0 1.5060999913866 0.657921583923375 2.48115079169144 0.0982729952379582 0 0.813992194782925 0 0.316757193905447 0.739835051770994 0 0 0.063131811870052 0 0 2.21067597821109 0 1.29337693347275 0 0.350063993891895 1.254721581396 0.165027484647186 0.0719085931266495 1.28005162658306 0.296608596629366 0.888812862575522 0 0 1.08871644939819 0 0 0.406947120092011 0 0 0.907396682146228 0 0 0.0278933483615176 0 0.303766537408554 0 0.252688680311721 0.738193792191918 0.143716569751529 2.80724370582635 2.79350455473561 1.09789407739623 0.345650899876237 0 0 4.9836352608109 0.929409151712022 4.59029042841828 0 1.20606733806873 1.21720891236869 0.16850265424351 0 1.90353525157671 0 2.40679711256113 0 0.426799427109526 0.31535964827289 0 1.43272670811023 1.77995117466096 0.836514006567988 0 0 2.12822237100884 0.918477962672889 0.162916252044034 0.408890816804177 0 0.657352318979712 0 0.524066729442068 2.66782749121036 0 0.296667462962409 0.23968351216089 0 0 0.425364782335381 0.976467980479247 0.612877726068954 0.0119072031125222 1.25610721773711 0 0.246697057674924 0.00630776846727478 0.523742494185051 0 0.633489021572026 0 1.10691976018936 0.51393624580824 0 0 1.31010063757093 0 1.34706582888675 1.23741070254635 4.05190601798563 0.322337468084216 1.75185885046196 0.345317675414819 0 0.164289477174809 0.252228945556559 0.733986848656825
G16 0 0.155216924786282 0.614811777754347 0.654027060056243 0 1.03469852959327 0 0 0.439627296074745 1.0491218479221 0 0.714910477218317 0 1.04847508322008 0.510982909456816 0 0.87973324305957 0 0.0870190526459258 1.00205244903508 1.93898717532849 0 0 0.0100235222479495 0 0 0.498544674248366 0.0902731971331445 0 1.51162293756205 0.293221843114771 0.756628243069034 0.866904402430247 1.07690804504736 0.183140545770873 0 0 0.466988072282778 0 0 0 1.41380367951968 0 0 0.581206736705865 0.0776818117288804 0 0 0.0899152906892661 0 0 0 0 0 0.678420656077345 0.175260223214837 0.272570519041008 1.0954018546982 0 0.161909087323191 0.657156700688857 0 0.552037548225973 0 0.0668538261169739 1.61190070712923 1.98314840009859 0.69180736057649 0 0.571906379908141 0 0 1.13938509049821 0 0 0 0 0 0.630271641647557 0 0.735095219357558 0.894018021282582 1.3817026457386 0.0994202829584125 0 0.806528237213693 0 0 1.55529565888626 1.54858658330141 0 0 0 0.64211758574524 0.260773026830771 0 0 0.849676809051375 0.108441079582061 0.586344748636072 3.19197389583586 0.678636726554218 0 0.707445875021334 0.804344243510712 0.166617356190165 0.503638284569196 0.44679866237183 1.45645359634337 0.699554438912756 0.235306780946938 0 1.37569925657736 0 1.92050027499006 0.497808804953771 0.185918757904575 1.08488539964996 0 0.176519167498338 0.448576988278492 0.623298143606328 0 0 0 1.20624462198559 1.35958790238132 0 1.48304579712224 1.55271637596886 0.282272342419112 0.0216528271118068 1.59508861378322 0.98528779468845 1.90163494780733 0 0 0.401347252433829 0 0 0 0 1.6678304430501 1.17818328360544 0 1.49805207459329 0.476470862063233 0 0 0 0 0 1.28055025842512 0.298790086366877 1.35489323224634 0 0.209427124448512 0.803750943420478 0 0 0.548257184514305 0.039842562794537 0.440585425600451 0.0124513947675017 0 0 0 0 0.442586327968264 1.2000604204486 0 0 0 0 0 0.617416615061779 0.551676960330616 0.227030070060684 0 0.900455673269011 0.430275312518902 0 0 0.773846308041535 0.221008885024105 1.08732167103844 0.278411872472456 0.192861288162411 0.399754408857863 1.88900444805009 0 0.424037924520714 0.739280054721828 2.65670989397102 2.32573199639788
G17 0 1.54040713942599 0.775529839984408 1.68197363514996 0 2.690862801287 0.382902697745194 0.896376644500009 0 0 0 0.146153168838348 0 0 2.28863718115654 0.813060161883504 0 0 0.155949989295694 2.38459732680925 1.48476934809335 2.44289455352979 0.791265277941158 3.20415894390148 0 0.323732855343944 1.02701904991986 0.633506328833019 0 0.421076907267375 0 1.18496973596807 13.8760159925221 0.888952283917539 0.68827370946477 2.07028141562729 0.901744021349868 0.259104186000359 0 0.0845055461234745 0 1.25403671017154 2.17993713216123 0.365596013647727 0.996960284859349 1.11079489457791 0.753070619637892 0.295924136830701 0 4.07341706307606 0 0 0.324277708035152 0.164998882921521 1.19592661382434 1.37088099911053 0 1.17032800950927 0.769140811906294 1.45701875283906 1.34110415672846 0.307442962458597 0.438027920474238 0.166691344234791 0.0288423711886039 0 0.701463576900201 0.114490110230271 1.04165931754794 3.20802575536649 1.00257984315718 0.615892769007799 1.2673317926987 0.24792274323612 1.9323080574147 0.307319519435839 1.37994908002188 0.0982695004987711 1.74268543288727 0.34948863660874 0 3.28097935228135 0.188494560060618 0.127987311102235 0 0.834319992750929 1.50604126421913 0.432023980220745 0.363568486747596 1.77436733969205 0.356140116648873 1.24608385530849 0.516753860494445 0.362321616980121 0 0.106522165887509 0.687020094158092 1.10602372876614 0.349369174709377 1.76097082013542 0.629077588248643 0 2.05004112381875 0 2.47945078750024 0 0 0 0.889043432160587 0 1.10203654838977 1.36561916262674 1.55586560901763 0.0155372785567039 1.73991600331899 0.451998188784062 0 1.25422633139838 0.0638346260861648 0.971709978317361 0.904472868521265 0 3.27253871795831 0.256240034944604 2.18875840767573 0.188306389378347 2.19222987076794 1.48644168329049 0.499541760123919 0.203153043804332 0 1.30645256378221 0.832718201853066 0.637200739910566 0 0 0 1.2390749275376 0 0.291065394029879 0.184001671042279 1.72326661780827 1.48102711220253 0.594988950018723 1.09596660744813 0.117618628439672 2.74547788891175 0.52621275992001 0.853599817062961 0.757798307920517 0.654039765354215 0 0 1.35578687649241 1.62173676799921 0 0.686340289709144 2.19148465469592 0 1.61378225860453 0 0.43195802907755 0 0.24229662481549 0 0.635488498752326 0.193764564285496 0 0 0 0.0756582032639712 1.01770346943202 0.802257161026354 0.222702662480828 0.0534047046237525 0.850569906761871 2.53224074814128 0 0 1.59128787436141 0 0 0.058418012007556 1.38116006397083 1.574986364167 0.602486573127927 0.20493628522293 0 1.46611064181446 2.46642047711671 2.20587674918325 0.904735075519585 0.779802176292817 1.63455625339165 1.27536268813384
G18 1.61835781140211 0 0.320336370076986 0 0 1.01734730101024 0 0 0.433446769041285 0.290834588705986 0.346732060978056 1.27274442332414 0 0 0.384997859300356 0 0 0 0 0.416001597943502 2.79840123524198 0.132469182999798 0 0 0 0 1.88001294813682 0.595995513963594 0.617660543182339 0.59105092696388 0 0 0 0 0 0.341636434205552 0 0.738582257131982 0.690519199831168 0 0 0.0944757526326926 0 1.33806205933913 0 0.243834507961791 0.387290940099043 0 0.313970094959367 0.138555171749396 0 0 0 1.61908835228018 0 0 1.94826467634298 0.047047295098682 0 1.81159077343184 0 0.266100368493257 0 0.142576796691707 1.08420974079481 0.177099305845404 0.260635241775095 0.215968491319951 0.180931952064413 0 0 1.36895912290181 1.15178647448228 0 0 0.209000852756404 0 0 1.90922855768806 0.832291527359425 0.25771398378941 0 0.15184168432294 0.233912127510795 0 0 0.177629080983539 0 1.19407144820934 0.358889473717751 0 0 0 0.604487962723456 0.0401357691040893 1.35375383972318 0.117114609784003 0.548660588412837 2.40855853165442 2.25981118524976 0 0 0 3.18301218823858 0 0 0 1.24452845707634 1.09896218673767 0.368308924188672 0 1.47128224977225 1.26454382404622 0.852201151471432 1.12842184050387 1.06163526019997 2.31389440775147 0 0 0.476325566276753 0 0 0.114359765767515 0 0 0.00916765132687366 0 1.0697136551274 0.885599913520704 0 0.236331320176901 0 0 0 2.21013425460217 0.391068774272008 0.76777932790175 0 0.594372732937995 0 0 0 0 0 0 0 0.356753690014349 0.581477867212293 0 0 0 0 0 0 0.543974029163069 0 0 0 0 0 0 0 1.28202413219102 0.312412906740685 0 0.352332964827031 0 0 0 2.62519136352071 0 0.740452842182702 0.0410671685588398 0 0 0.89461657309653 0 0.619003092620123 0 0.0221130345373018 1.30192461553771 0 0 0.678148086207892 0.928341714307366 0 0.193070325690498 0.458612967997377 0.676565250984047 0.231235238124569 0 0.885684294053524 1.72278094139304 0 0
G19 0.248598828486389 0.0779911357429812 0.750257189457973 1.40502365152039 0 0 0 1.03635236572502 0 0 0.623443837896381 0 0 0 2.08607664015731 0.0455981705734142 0.224041164109362 0 0 2.07820303799305 0.780399223597677 1.76599310349922 1.08711142225076 0 0 1.16313631510678 1.50746242558376 3.25655426308505 0.78313501096654 0 0 1.09603400335513 0.494049983844625 0.87369641720937 0.55311095373913 1.67664200158037 2.09440660619049 1.3478397401299 0 0.396041913165135 0.547526464517727 0 0 0.181871669263768 0.724214487265458 1.44975329903119 0 0.347213362031605 2.41725651851916 0.713752732456691 0.123946990001321 1.56596931763402 0.900162171284674 0.106515050068533 0 3.79417908527796 0 1.17612746319768 0.0324437992694293 1.35807322015671 0 0.39333500298197 1.27035462113973 0 0 1.97384761202388 3.41640989190297 0.492962652199627 1.41552561521611 0.0793912882479829 1.03407153628298 0.571542945145158 0 1.1793845515561 0 2.37078231782413 0 0 1.26987455897702 0 1.10353028945025 0.714963815859357 0.603276156992589 0.745065338329054 0.21303997368791 0 2.13842154679974 0 0.342023504256729 0 0.0435166176291561 0 0.26462588756678 0 2.78569633920847 0 0.0328550894307589 0.617219363186875 1.36103460281448 0.0557205836089183 0.305305393087797 0 0 1.84216482917827 0.955494888520053 0 0.558179135390699 0 3.69552099025025 0 1.49833641709805 1.60600119760107 0.562879163731435 0.413664260180087 0 0 0 1.3335937197037 0 0.11302713187525 0 0 2.82228385254177 0 1.74693184261181 1.23494080084536 0.467911738101766 0 0.484340492371184 1.74099828128181 0.615256684834433 1.73576426553518 0.61281156713457 0.826265241085399 0.48428862119926 0 0 2.10222904857084 0 1.34537736368837 0 0 0.470022929367035 0 1.25218779481697 1.17588710644063 0 1.10976876995674 2.16049921413061 1.60028821533614 1.86231977959084 0 0.267101805694442 0 1.06513681921179 0 0 0 0 0.807625181045548 0.881081574928931 0 2.05665366405074 0 0.53561128675287 2.73454060537568 0.979835638781532 0 0.605572098834967 0 0.237893105779139 0.27430790345085 0.0257730112776228 0.399161064926982 0.542979243423552 2.40894750098687 0 0 0 0.1891099492517 0.46462101250059 1.98753190045487 1.43562242884613 0.837420763796384 0.661406114489183 0 0 0.173035646312092 0 1.73983206186002 1.00193811555807 1.21431135479475 0.378197825340687 0.0896964466599641 0.68501182017177
G20 1.56556660441454 1.33290716397098 0.0982821335361933 1.43714825833616 0 0 0.342349206134784 3.21536770236868 0 0.154562714754304 0 1.3572863486241 1.5724277132321 0 1.04921533454425 0.359228283046498 2.29707281601525 0.143243011957305 1.96466192576996 0 0.494670249606726 0.821081076024141 1.19710815940853 4.36875109191238 0 0 0.906888869043113 0.440220948853785 0.50021526533505 0.658815984126703 0.251706964827747 1.32411809962504 5.31854026973082 0.456504003135834 0 1.09259575605678 0 0.881095538543307 1.46859309814497 0 0.464148840807962 0 4.22604307626534 0 0.914675998672752 0.4900561772856 1.71815031301883 0 0.680205179167995 1.0454800141742 2.12573767489881 0 0 5.02749547585872 0.362349404546889 2.85172687841614 1.5480662619172 0 0.859512626809399 0 0.0897035118237485 0.944249583231828 0 0.302135238726852 0 0 0.373117812156682 0.443354532889654 2.46826198054591 1.19408013060738 0.742201289060871 0.0493040507549158 0.165528296115123 0 0 0.0989062359733126 1.01057917209127 0.0106273231296785 3.97864114702058 2.00584630085605 0 4.85386308524791 0 0.233083719374474 0 0 4.67844207780484 0.479750166362604 0.336884626052216 0 0.0580885409574606 0 0 1.4711641662016 2.15371322363306 0.725067137989279 0 0 1.34182629792824 0 0 0.399282569405869 0 0.78953638769325 7.30500214393837 0 0 0.571477501048542 0.125376050530788 0.278123245603054 0 0.104091338312212 0.902276315714112 0 0.0788249817346727 0 0.429854104890711 0.104661841867423 0 2.55943822625568 0 0.184383555100801 5.035814771497 0 1.26073988238477 0 3.41309831119523 4.68366562626354 0 0 1.01653380408587 1.53290338798212 1.35887843339022 1.42572772384715 0.121132829479425 1.86265907853268 0 2.02303862174772 1.4090711213477 0.48206929583381 0 0.0798096291086529 0.550719790199203 0.0435654172603835 0.0360287905316731 0 0 2.52775456664774 1.01943634513028 0.188200289696086 4.10493455357745 0.241750925222592 0 0.477559004683079 0.720100393173682 0 0.943415003034462 0.0862438840369768 0 1.12605309072167 2.76650437407055 0.687742887704111 1.73781472177477 0.116313989059847 0 0.305793626502087 0.68080316267274 0 0.625623378137478 0.422092200595695 0 1.13158558976123 0 0 0.677848379587097 0 0.105721859218379 0 0.111771225743596 1.45183651519378 0 0 0 2.51023670051839 6.00334293332005 1.61511657420532 0 0 0.919203319886289 0.376724703832342 2.54122703502056 0 2.17255676131398 0 2.30006693186577
